document_review_id,document_id,event_id,season,round_number,event_name,event_date,guideline_regime,title,source_url,published_at,archive_document_class,content_document_class,content_classification_basis,source_availability_status,is_recalled,supersedes_document_id,successor_document_id,version_state_suggestion,is_effective_version_suggestion,content_status_suggestion,parser_version,parser_warning_count,parser_warnings_json,parser_review_required,session_type_raw,session_type_suggestion,session_scope_suggestion,offence_family_suggestion,offence_family_group_suggestion,all_matching_families_suggestion,multiple_family_matches,family_conflict_suggestion,eligibility_suggestion,eligibility_basis,version_status_final,session_scope_final,offence_family_final,eligibility_final,exclusion_reason_final,reviewer_id,review_status,review_notes
document-review-fia-2018-aus-008e39ba8b64,fia-2018-aus-008e39ba8b64,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc10 - D. Ricciardo,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_summons_-_car_3_minimum_time_set_by_fia_ecu_-_doc_10.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-aus-700cf35f72e7,fia-2018-aus-700cf35f72e7,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc12 - Intermediate Tyres,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_race_directors_note_-_intermediate_tyres_-_doc_12.pdf,,steward_decision,race_director_notes,issuer_race_director,advertised,False,,,live_standalone,False,content_mismatch_race_director_notes,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-aus-613b5bf1c2fd,fia-2018-aus-613b5bf1c2fd,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc13 - SC2-SC1 Time,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_race_directors_note_sc2-sc1_time_-_doc_13.pdf,,steward_decision,race_director_notes,issuer_race_director,advertised,False,,,live_standalone,False,content_mismatch_race_director_notes,decision-sections-v4,0,[],False,,Unknown,unknown,lap_time_or_delta_procedure,excluded,lap_time_or_delta_procedure,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-aus-42abe41e49ab,fia-2018-aus-42abe41e49ab,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc15 - K. Raikkonen,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_decision_-_car_7_alleged_impeding_-_doc_15.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 2,Practice,out_of_scope_session,qualifying_impeding,secondary,qualifying_impeding,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2018-aus-ed0849ef4b1b,fia-2018-aus-ed0849ef4b1b,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc16 - D. Ricciardo,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_offence_-_car_3_minimum_time_set_by_fia_ecu_-_doc_16.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 2,Practice,out_of_scope_session,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
document-review-fia-2018-aus-317b6a72a557,fia-2018-aus-317b6a72a557,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc25 - V.Bottas,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_offence_-_car_77_gearbox_-_doc_25.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2018-aus-9dae6f644d2e,fia-2018-aus-9dae6f644d2e,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc31 - K.Magnussen,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_offence_-_haas_car_20_-_release_in_an_unsafe_condition_-_doc_31.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-aus-43f2326eb8d5,fia-2018-aus-43f2326eb8d5,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc32 - R.Grosjean,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_offence_-_haas_car_8_-_release_in_an_unsafe_condition_-_doc_32.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-aus-767cf17bb1d1,fia-2018-aus-767cf17bb1d1,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc5 - P.Gasly,https://www.fia.com/sites/default/files/acfrogd_ocy9rb6rqfg6yv6pzx8zzywaabuvzxcutzjy4kacisnmhmx1ljf16asw2wpi-klqwwi5gz-sugu3feegdxj0hbce-8e_wvv4_rgm5sdj_vpqefdewktmhto.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2018-aus-bd70c76fd775,fia-2018-aus-bd70c76fd775,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc6 - B.Hartley,https://www.fia.com/sites/default/files/2018_australian_grand_prix_2018_offence_-_car_38_har_-_pit_lane_speeding_-_doc_6.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 1,Practice,out_of_scope_session,pit_lane_speeding,excluded,pit_lane_speeding,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family pit_lane_speeding.,,,,,,,,
document-review-fia-2018-aus-9871ca7822c0,fia-2018-aus-9871ca7822c0,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc8 - K.Raikkonen,https://www.fia.com/sites/default/files/acfrogd991cl5aeegtlomd6y3iav5apuhxh-hv8ftluem0vpgeboibnpkqflepi_sx4hrkyyxdkscb3gp5xu8tt-gapc7usku8afleby9poqfzdkq4ys0kipvopzabo.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-aus-de9e9d0f3ac5,fia-2018-aus-de9e9d0f3ac5,2018-aus,2018,1,Australian Grand Prix,2018-03-25T00:00:00,pre_driving_guidelines,Stewards Decision Doc9 - V.Bottas,https://www.fia.com/sites/default/files/acfrogcr8fh3wklpmjbu_fssdbghewq752bxwcftu9eulopyysyaqqw9k_tpmtoyosk42vzbo6psexepo9xpvlmpt7j7x-nbf8ik3y_9hf3utorlcr_wqmhzxw2_5mk.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-bhr-bdbe02e8bc68,fia-2018-bhr-bdbe02e8bc68,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc11 - K.Raikkonen,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_ferrari_car_7_-_release_in_an_unsafe_condition_-_doc_11.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 2,Practice,out_of_scope_session,unclassified,unclassified,,False,False,out_of_scope_suggestion,Observed session is outside the frozen study scope.,,,,,,,,
document-review-fia-2018-bhr-e34d22d0f56e,fia-2018-bhr-e34d22d0f56e,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc16 - L.Hamilton,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_car_44_gearbox_-_doc_16.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Practice 3,Practice,out_of_scope_session,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2018-bhr-37959695abd9,fia-2018-bhr-37959695abd9,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc27 - B.Hartley,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_car_28_causing_a_collision_with_car_11_in_t4_-_doc_27.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-bhr-ca58cf3332c7,fia-2018-bhr-ca58cf3332c7,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc28 - S.Perez,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_summons_-_car_11_overtaking_car_28_on_the_formation_lap_-_doc_28.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-bhr-d0af14ffea95,fia-2018-bhr-d0af14ffea95,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc29 - B.Hartley,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_summons_-_car_28_failure_to_re-establish_starting_order_by_sc1_-_doc_29.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-bhr-4e0df76f3885,fia-2018-bhr-4e0df76f3885,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc30 - K.Raikkonen,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_summons_-_ferrari_car_7_alleged_unsafe_release_from_a_pit_stop_-_doc_30.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-bhr-4a82587fab72,fia-2018-bhr-4a82587fab72,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc33 - S.Perez,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_car_11_overtaking_on_the_formation_lap_-_doc_33.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-bhr-383a7e905c5c,fia-2018-bhr-383a7e905c5c,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc34 - B.Hartley,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_car_28_failure_to_re-establish_original_start_order_-_doc_34.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-bhr-46e88474c266,fia-2018-bhr-46e88474c266,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc35 - K.Raikkonen,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_offence_-_ferrari_unsafe_release_of_car_7_from_a_pitstop_-_doc_35.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-bhr-e5799eebc245,fia-2018-bhr-e5799eebc245,2018-bhr,2018,2,Bahrain Grand Prix,2018-04-08T00:00:00,pre_driving_guidelines,Stewards Decision Doc9 - K. Räikkönen,https://www.fia.com/sites/default/files/2018_bahrain_grand_prix_2018_summons_-_ferrari_car_7_alleged_release_in_an_unsafe_condition_-_doc_9.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-chn-0580abd589ce,fia-2018-chn-0580abd589ce,2018-chn,2018,3,Chinese Grand Prix,2018-04-15T00:00:00,pre_driving_guidelines,Stewards Decision Doc20 - M.Ericsson,https://www.fia.com/sites/default/files/2018_chinese_grand_prix_2018_offence_-_car_9_failure_to_slow_for_double_waved_yellow_flags_-_doc_20.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,neutralization_or_flag_procedure,excluded,neutralization_or_flag_procedure,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family neutralization_or_flag_procedure.,,,,,,,,
document-review-fia-2018-chn-ad3c0076d583,fia-2018-chn-ad3c0076d583,2018-chn,2018,3,Chinese Grand Prix,2018-04-15T00:00:00,pre_driving_guidelines,Stewards Decision Doc29 - P.Gasly,https://www.fia.com/sites/default/files/2018_chinese_grand_prix_2018_offence_-_car_10_causing_a_collision_with_car_28_in_t14_-_doc_29.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-chn-e98fbe4695b8,fia-2018-chn-e98fbe4695b8,2018-chn,2018,3,Chinese Grand Prix,2018-04-15T00:00:00,pre_driving_guidelines,Stewards Decision Doc30 - M.Verstappen,https://www.fia.com/sites/default/files/2018_chinese_grand_prix_2018_offence_-_car_33_causing_a_collision_with_car_5_in_t14_-_doc_30.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-chn-e8b87a1dbe11,fia-2018-chn-e8b87a1dbe11,2018-chn,2018,3,Chinese Grand Prix,2018-04-15T00:00:00,pre_driving_guidelines,Stewards Decision Doc9 - S.Vandoorne,https://www.fia.com/sites/default/files/2018_chinese_grand_prix_2018_summons_-_mclaren_car_2_alleged_release_in_an_unsafe_condition_-_doc_9.pdf,,steward_decision,summons,required_to_report_to_stewards,advertised,False,,,live_standalone,False,content_mismatch_summons,decision-sections-v4,0,[],False,,Unknown,unknown,unclassified,unclassified,,False,False,content_exclusion_suggestion,Archive outcome label content-types as a non-decision or has no parsed decision body.,,,,,,,,
document-review-fia-2018-aze-d34611652948,fia-2018-aze-d34611652948,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc19 - N.Hulkenberg,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_27_gearbox_-_doc_19.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2018-aze-798f52e0c508,fia-2018-aze-798f52e0c508,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc20 - S.Sirotkin,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_35_alleged_impeding_-_doc_20.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,qualifying_impeding,secondary,qualifying_impeding,False,False,secondary_candidate,Qualifying document matched secondary family qualifying_impeding.,,,,,,,,
document-review-fia-2018-aze-7ced5a76447f,fia-2018-aze-7ced5a76447f,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc22 - B.Hartley,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_28_failure_to_set_a_time_within_107_-_doc_22.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,4,"[""missing_fact_text"", ""missing_infringement_text"", ""missing_decision_text"", ""missing_reason_text""]",True,,Unknown,unknown,unclassified,unclassified,,False,False,manual_session_review,No reliable session label was parsed from the document.,,,,,,,,
document-review-fia-2018-aze-01d45674ddbf,fia-2018-aze-01d45674ddbf,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc23 - R.Grosjean,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_8_failure_to_set_a_time_in_qualifying_-_doc_23.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,4,"[""missing_fact_text"", ""missing_infringement_text"", ""missing_decision_text"", ""missing_reason_text""]",True,,Unknown,unknown,unclassified,unclassified,,False,False,manual_session_review,No reliable session label was parsed from the document.,,,,,,,,
document-review-fia-2018-aze-f85d9ebafd91,fia-2018-aze-f85d9ebafd91,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc29 - R.Grosjean,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_8_gearbox_-_doc_29.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Qualifying,Qualifying,secondary_qualifying,component_or_allocation,excluded,component_or_allocation,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family component_or_allocation.,,,,,,,,
document-review-fia-2018-aze-3e59a6773794,fia-2018-aze-3e59a6773794,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc31 - E.Ocon,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_31_incident_with_car_7_-_doc_51.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-23f8b0b5b715,fia-2018-aze-23f8b0b5b715,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc33 - M.Ericsson,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_9_causing_a_collision_with_car_20_in_t2_-_doc_33.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-bffe4d5c0c61,fia-2018-aze-bffe4d5c0c61,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc34 - S.Sirotkin,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_35_causing_a_collision_with_car_11_in_t2_-_doc_34.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-16cf3b69127a,fia-2018-aze-16cf3b69127a,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc35 - S.Perez,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_11_overtaking_before_sc_line_-_doc_35.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,unclassified,unclassified,,False,False,manual_offence_review,Session may be in scope but no frozen incident-family rule matched the source text.,,,,,,,,
document-review-fia-2018-aze-b6df36c282b7,fia-2018-aze-b6df36c282b7,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc43 - K.Magnussen,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_20_causing_a_collision_with_car_10_-_doc_43.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-94399ce60452,fia-2018-aze-94399ce60452,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc45 - D.Ricciardo,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_3_collision_with_car_33_-_doc_45.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-1bbf84530187,fia-2018-aze-1bbf84530187,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc46 - M.Verstappen,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_offence_-_car_33_collision_with_car_3_-_doc_46_1.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-4fbe7e105140,fia-2018-aze-4fbe7e105140,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc47 - S.Sirotkin (Correction),https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_correction_-_offence_car_35_colision_with_car_11_-_doc_47.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,causing_collision,primary,causing_collision,False,False,primary_candidate,Race/Sprint document matched primary family causing_collision.,,,,,,,,
document-review-fia-2018-aze-01533abb0f29,fia-2018-aze-01533abb0f29,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc48 - L.Stroll,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_18_drs_use_-_doc_48.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,tyre_fuel_or_scrutineering,excluded,tyre_fuel_or_scrutineering,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family tyre_fuel_or_scrutineering.,,,,,,,,
document-review-fia-2018-aze-a37007714db0,fia-2018-aze-a37007714db0,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc49 - S.Perez,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_11_drs_use_-_doc_49.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,tyre_fuel_or_scrutineering,excluded,tyre_fuel_or_scrutineering,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family tyre_fuel_or_scrutineering.,,,,,,,,
document-review-fia-2018-aze-ff72a0665487,fia-2018-aze-ff72a0665487,2018-aze,2018,4,Azerbaijan Grand Prix,2018-04-29T00:00:00,pre_driving_guidelines,Stewards Decision Doc50 - K.Magnussen,https://www.fia.com/sites/default/files/2018_azerbaijan_grand_prix_2018_decision_-_car_20_drs_use_-_doc_50.pdf,,steward_decision,steward_decision,steward_document_fallback,advertised,False,,,live_standalone,True,content_confirmed_decision,decision-sections-v4,0,[],False,Race,Race,primary_race_sprint,tyre_fuel_or_scrutineering,excluded,tyre_fuel_or_scrutineering,False,False,out_of_scope_suggestion,Document matched predefined excluded offence family tyre_fuel_or_scrutineering.,,,,,,,,
